action,distance_to_goal,experiment,gamma,loss,orientation,reward,signal1,signal2,signal3,speed,time
15,264.52650041456167,10,0.96,0.06547553837299347,0.2919826772459647,0.2,0.0,0.0,0.0,4,912
-15,263.0701657080341,10,0.96,0.033803559839725494,0.3791376395379822,0.2,0.0,0.0,0.0,4,913
15,260.7421818377263,10,0.96,0.15792816877365112,0.30029965948673243,0.2,0.0,0.0,0.0,4,914
-15,259.3858856607595,10,0.96,0.03340999037027359,0.3875863348060709,0.2,0.0,0.0,0.0,4,915
-7,257.14688528213463,10,0.96,0.06630895286798477,0.3088588938874865,0.2,0.0,0.0,0.0,4,916
15,254.5581578060849,10,0.96,0.035286985337734215,0.2740553283927442,0.2,0.0,0.0,0.0,4,917
-15,252.8944879769201,10,0.96,0.005632489454001188,0.3611824646722903,0.2,0.0,0.0,0.0,4,918
15,250.387433332574,10,0.96,0.19132308661937714,0.28241272247396004,0.2,0.0,0.0,0.0,4,919
-15,248.8223115815709,10,0.96,0.09584464132785796,0.3696887322727815,0.2,0.0,0.0,0.0,4,920
15,246.40149571178176,10,0.96,0.09649037569761276,0.2910497882020643,0.2,0.0,0.0,0.0,4,921
-15,244.93934491087106,10,0.96,0.09599731117486954,0.3784766544180496,0.2,0.0,0.0,0.0,4,922
-7,242.6094529485913,10,0.96,0.03454504907131195,0.2999674409145781,0.2,0.0,0.0,0.0,4,923
15,239.93869155187062,10,0.96,0.06488390266895294,0.2653241673595598,0.2,0.0,0.0,0.0,4,924
-15,238.17863146037053,10,0.96,0.09633541107177734,0.35258610291095976,0.2,0.0,0.0,0.0,4,925
15,235.5911695169945,10,0.96,0.06673627346754074,0.27403559316942955,0.2,0.0,0.0,0.0,4,926
-15,233.93288259998383,10,0.96,0.0367451012134552,0.361467959030116,0.2,0.0,0.0,0.0,4,927
10,231.4338822602025,10,0.96,0.0689370185136795,0.2830702109921453,0.2,0.0,0.0,0.0,4,928
-15,229.56589400061856,10,0.96,0.0992857813835144,0.3428985202400264,0.2,0.0,0.0,0.0,4,929
15,226.88796286766944,10,0.96,0.09729092568159103,0.26444976040647594,0.2,0.0,0.0,0.0,4,930
-15,225.1220005929143,10,0.96,0.03394745662808418,0.3519273040858778,0.2,0.0,0.0,0.0,4,931
10,222.53195901563228,10,0.96,0.06743890047073364,0.2736489705544689,0.2,0.0,0.0,0.0,4,932
-20,220.5614294220644,10,0.96,0.03344569355249405,0.33353959046141834,0.2,0.0,0.0,0.0,4,933
12,217.5555127540751,10,0.96,0.06470496207475662,0.2274298772152321,0.2,0.0,0.0,0.0,4,934
-7,215.20749254481532,10,0.96,0.035049539059400565,0.2979313799482347,0.2,0.0,0.0,0.0,4,935
10,212.52482038411938,10,0.96,0.06580698490142822,0.2638063835933324,0.2,0.0,0.0,0.0,4,936
-15,210.44925655048786,10,0.96,0.0337759293615818,0.32377807170340084,0.2,0.0,0.0,0.0,4,937
4,207.60066267630498,10,0.96,0.03646254166960716,0.2455913498005177,0.2,0.0,0.0,0.0,4,938
4,204.99738591626712,10,0.96,0.06844215840101242,0.27208999153186986,0.2,0.0,0.0,0.0,4,939
-7,202.66179163853573,10,0.96,0.03485770523548126,0.2989981939567298,0.2,0.0,0.0,0.0,4,940
4,199.9933271836707,10,0.96,0.036631058901548386,0.2651805886789808,0.2,0.0,0.0,0.0,4,941
10,197.5882859616708,10,0.96,0.09694904088974,0.2921142079165169,0.2,0.0,0.0,0.0,4,942
-15,195.8363284406731,10,0.96,0.005587472114712,0.352787785513789,0.2,0.0,0.0,0.0,4,943
-19,193.2651202595655,10,0.96,0.035378042608499534,0.27527332734471666,0.2,0.0,0.0,0.0,4,944
20,189.86426798535763,10,0.96,0.06657993793487549,0.1747312408250207,0.2,0.0,0.0,0.0,4,945
10,187.43267108065362,10,0.96,0.06545238196849823,0.28934149564434913,0.2,0.0,0.0,0.0,4,946
-15,185.6538195373061,10,0.96,0.06654929369688034,0.3502562423071547,0.2,0.0,0.0,0.0,4,947
10,183.0623178061106,10,0.96,0.06571659445762634,0.2730364351101779,0.2,0.0,0.0,0.0,4,948
-15,181.1011726435256,10,0.96,0.06526778638362885,0.3338530595964328,0.2,0.0,0.0,0.0,4,949
4,178.35548691535516,10,0.96,0.03467823565006256,0.2566144588275773,0.2,0.0,0.0,0.0,4,950
10,175.8721759459595,10,0.96,0.03586690127849579,0.2839885787783172,0.2,0.0,0.0,0.0,4,951
-15,174.03838326950765,10,0.96,0.0350256972014904,0.3451800007890458,0.2,0.0,0.0,0.0,4,952
15,171.4033038788146,10,0.96,0.0644121840596199,0.26831454837453184,0.2,0.0,0.0,0.0,4,953
-15,169.7066256399909,10,0.96,0.0980554074048996,0.35719414220978635,0.2,0.0,0.0,0.0,4,954
15,167.19145355568415,10,0.96,0.09910517185926436,0.28062144321874244,0.2,0.0,0.0,0.0,4,955
-15,165.64159493932223,10,0.96,0.032864909619092934,0.3698323879474632,0.2,0.0,0.0,0.0,4,956
15,163.25651887883137,10,0.96,0.06540656089782715,0.2935525405848995,0.2,0.0,0.0,0.0,4,957
-15,161.86338812361333,10,0.96,0.0355733297765255,0.3831016610591048,0.2,0.0,0.0,0.0,4,958
15,159.61898077512103,10,0.96,0.03777569904923439,0.3071105964433927,0.2,0.0,0.0,0.0,4,959
-15,158.39253173224728,10,0.96,0.09694968163967133,0.3970008321264469,0.2,0.0,0.0,0.0,4,960
-7,156.29960442632347,10,0.96,0.06767547875642776,0.3212895580529673,0.2,0.0,1.0,0.0,4,961
9,153.87335270148444,10,0.96,0.036324914544820786,0.2892968549562997,0.2,1.0,1.0,0.0,4,962
-20,152.05200569468968,10,0.96,0.03644566237926483,0.3458243054915721,0.2,1.0,1.0,0.0,4,963
-20,149.17995966486328,10,0.96,0.0962015688419342,0.2421243840425905,0.2,1.0,1.0,0.0,4,964
-20,145.55377895829162,10,0.96,0.0028112770523875947,0.13689755808267373,0.2,1.0,1.0,0.0,4,965
-8,141.57134953625516,10,0.96,0.1301613301038742,0.029433733813265126,0.2,0.0,1.0,0.0,4,966
7,137.57543336494982,10,0.96,0.09680893272161484,-0.014180264647328203,0.2,0.0,1.0,0.0,4,967
7,133.5874283587444,10,0.96,0.0982423648238182,0.02429646987889516,0.2,1.0,1.0,0.0,4,968
-8,129.67024186547337,10,0.96,0.03894735500216484,0.06391216084547617,0.2,0.0,1.0,0.0,4,969
7,125.67958819727396,10,0.96,0.09795814752578737,0.021426037405888426,0.2,0.0,1.0,0.0,4,970
7,121.75518788904257,10,0.96,0.03696980327367783,0.0609963377441967,0.2,1.0,1.0,0.0,4,971
-20,117.96502938565641,10,0.96,0.12828895449638367,0.10187689918929148,0.2,0.0,1.0,0.0,4,972
7,113.9657258156127,10,0.96,0.036498621106147766,-0.005838345147745686,0.2,0.0,1.0,0.0,4,973
7,109.98777401740291,10,0.96,0.13072048127651215,0.03284563939255716,0.2,0.0,1.0,0.0,4,974
-8,106.09618460831129,10,0.96,0.03667405620217323,0.07292693203930486,0.2,0.0,1.0,0.0,4,975
5,102.1161446472434,10,0.96,0.0683576911687851,0.031207995593975427,0.2,0.0,1.0,0.0,4,976
-8,98.19036239234931,10,0.96,0.034481450915336616,0.060206269849452265,0.2,0.0,1.0,0.0,4,977
7,94.19717628748388,10,0.96,0.06488169729709625,0.0181998860189666,0.2,0.0,1.0,0.0,4,978
-8,90.26597617422036,10,0.96,0.06717944145202638,0.05786119674885881,0.2,0.0,1.0,0.0,4,979
7,86.27124047929777,10,0.96,0.06691600382328032,0.015966713786729172,0.2,0.0,1.0,0.0,4,980
-8,82.33503095828908,10,0.96,0.004022786859422922,0.05559559589837827,0.2,0.0,1.0,0.0,4,981
7,78.33900334735354,10,0.96,0.09694574028253557,0.013838416871115405,0.2,0.0,1.0,0.0,4,982
-8,74.39823148626361,10,0.96,0.12742382287979126,0.05343367519729426,0.2,0.0,1.0,0.0,4,983
7,70.40115973928758,10,0.96,0.006463719066232443,0.011848642276494287,0.2,0.0,1.0,0.0,4,984
-8,66.45633117498838,10,0.96,0.06801845133304596,0.051410583433073184,0.2,0.0,0.0,0.0,4,985
19,62.45845115571224,10,0.96,0.06519543379545213,0.01004714923765916,0.2,0.0,1.0,0.0,4,986
-8,58.73961191057509,10,0.96,0.06667888909578322,0.11624604369533792,0.2,0.0,1.0,0.0,4,987
-8,54.87277394702733,10,0.96,0.06546113640069963,0.07954359696959211,0.2,0.0,0.0,0.0,4,988
5,50.90822073033218,10,0.96,0.06474203616380693,0.04083770465451608,0.2,0.0,0.0,0.0,4,989
19,47.018109511680755,10,0.96,0.00614632572978735,0.07181547274496743,0.2,0.0,1.0,0.0,4,990
9,43.71844873829544,10,0.96,0.035096198320388794,0.1834292949224964,0.2,0.0,1.0,0.0,4,991
-20,40.98114882410596,10,0.96,0.03410082310438156,0.24930509984647425,0.2,0.0,1.0,0.0,4,992
9,37.52630852862743,10,0.96,0.0646246075630188,0.16013237592464974,0.2,0.0,1.0,0.0,4,993
-20,34.59568998370533,10,0.96,0.15839050710201266,0.2264974893013364,0.2,0.0,1.0,0.0,4,994
9,31.019846144935645,10,0.96,0.06842115521430969,0.1394425705393658,0.2,0.0,1.0,0.0,4,995
9,27.9402473019928,10,0.96,0.03533996641635895,0.20686272111759546,0.2,0.0,1.0,0.0,4,996
-20,25.62444924994299,10,0.96,0.09802846610546112,0.2844713111825201,0.2,0.0,1.0,0.0,4,997
9,22.61635747477181,10,0.96,0.03584752604365349,0.2121831160448304,0.2,0.0,1.0,0.0,4,998
-20,20.4891361635504,10,0.96,0.005053237546235323,0.29706215066924024,0.2,0.0,0.0,0.0,4,999
-5,17.746802138159058,10,0.96,0.03381972387433052,0.2360929767331976,10.0,0.0,0.0,0.0,4,1000
-15,374.8181882014238,10,0.96,0.03536301478743553,0.4587226182144531,-0.3,0.0,0.0,0.0,4,1001
-15,373.3496540588362,10,0.96,0.033641621470451355,0.3787577784933212,0.2,0.0,0.0,0.0,4,1002
15,370.9982283953483,10,0.96,0.0979701280593872,0.2985904036284567,0.2,0.0,0.0,0.0,4,1003
-15,369.59962808177033,10,0.96,0.03690150007605554,0.3846913003576121,0.2,0.0,0.0,0.0,4,1004
5,367.3098365021805,10,0.96,0.06467713415622711,0.30457936535722274,0.2,0.0,0.0,0.0,4,1005
5,365.3466157750902,10,0.96,0.0677252858877182,0.3351905710387013,0.2,0.0,0.0,0.0,4,1006
-15,363.7303024435061,10,0.96,0.0345146581530571,0.36599662420636137,0.2,0.0,0.0,0.0,4,1007
15,361.2513040491787,10,0.96,0.06965404003858566,0.28585821031599284,0.2,0.0,0.0,0.0,4,1008
-15,359.704041624509,10,0.96,0.06419789046049118,0.3719481566705019,0.2,0.0,0.0,0.0,4,1009
15,357.28515075361787,10,0.96,0.09994205087423323,0.29187198676293924,0.2,0.0,0.0,0.0,4,1010
-15,355.80905196362136,10,0.96,0.1587381362915039,0.37803399041483904,0.2,0.0,0.0,0.0,4,1011
15,353.4525038441816,10,0.96,0.06709995865821837,0.2980196622454813,0.2,0.0,0.0,0.0,4,1012
-15,352.04969054151735,10,0.96,0.03682640567421913,0.38425412276463344,0.2,0.0,0.0,0.0,4,1013
-7,349.757752239017,10,0.96,0.06393277645111084,0.3043010191706073,0.2,0.0,0.0,0.0,4,1014
-5,347.1101764818925,10,0.96,0.004000420216470957,0.2683859186149429,0.2,0.0,0.0,0.0,4,1015
-5,344.23439191931084,10,0.96,0.03554413467645645,0.2433473313622113,0.2,0.0,0.0,0.0,4,1016
-5,341.14680450318895,10,0.96,0.06822033226490021,0.21812976835276604,0.2,0.0,0.0,0.0,4,1017
20,337.86544201792634,10,0.96,0.032660484313964844,0.1927140900790723,0.2,0.0,0.0,0.0,4,1018
-7,335.59142896223943,10,0.96,0.06566807627677917,0.3059699166228452,0.2,0.0,0.0,0.0,4,1019
-5,332.9615234858908,10,0.96,0.09772402048110962,0.2701917841179433,0.2,0.0,0.0,0.0,4,1020
-5,330.10326150380087,10,0.96,0.15991996228694916,0.2452839810959121,0.2,0.0,0.0,0.0,4,1021
-5,327.03270831431723,10,0.96,0.06542254984378815,0.22019290687682447,0.2,0.0,0.0,0.0,4,1022
20,323.76753965333705,10,0.96,0.034735020250082016,0.1948986607164725,0.2,0.0,0.0,0.0,4,1023
-7,321.5181542726152,10,0.96,0.06422281265258789,0.3082700166186373,0.2,0.0,0.0,0.0,4,1024
-5,318.9122453902807,10,0.96,0.09944413602352142,0.2726443492439481,0.2,0.0,0.0,0.0,4,1025
-5,316.077558827069,10,0.96,0.0662410706281662,0.2478832238930946,0.2,0.0,0.0,0.0,4,1026
-5,313.0297611953754,10,0.96,0.09679761528968812,0.22293488167047693,0.2,0.0,0.0,0.0,4,1027
20,309.7861155201847,10,0.96,0.03558136150240898,0.19777862313498887,0.2,0.0,0.0,0.0,4,1028
-7,307.56901848397274,10,0.96,0.1002369225025177,0.3112823260284951,0.2,0.0,0.0,0.0,4,1029
-5,304.99436892612886,10,0.96,0.06547606736421585,0.2758267046286933,0.2,0.0,0.0,0.0,4,1030
-5,302.190235507454,10,0.96,0.06660507619380951,0.2512304263781437,0.2,0.0,0.0,0.0,4,1031
-5,299.1718222463671,10,0.96,0.09658143669366837,0.22644348994791105,0.2,0.0,0.0,0.0,4,1032
20,295.95591209628134,10,0.96,0.09994851052761078,0.2014443680099083,0.2,0.0,0.0,0.0,4,1033
-15,293.7799027548739,10,0.96,0.03250570967793465,0.3150999993314231,0.2,0.0,0.0,0.0,4,1034
-5,290.83717078393664,10,0.96,0.06708383560180664,0.235389873421691,0.2,0.0,0.0,0.0,4,1035
20,287.69138148776506,10,0.96,0.09600453078746796,0.2105624449309086,0.2,0.0,0.0,0.0,4,1036
-15,285.6151959027504,10,0.96,0.034928161650896065,0.3243923148021347,0.2,0.0,0.0,0.0,4,1037
-5,282.75511778620074,10,0.96,0.03298874571919441,0.244855589159106,0.2,0.0,0.0,0.0,4,1038
-5,279.686388837974,10,0.96,0.09705056250095367,0.22021007324959013,0.2,0.0,0.0,0.0,4,1039
20,276.42582058377417,10,0.96,0.06860508769750595,0.195336448164911,0.2,0.0,0.0,0.0,4,1040
-15,274.1880258314741,10,0.96,0.12946148216724396,0.30910009209871936,0.2,0.0,0.0,0.0,4,1041
-5,271.19712541448405,10,0.96,0.09865104407072067,0.2296001486378379,0.2,0.0,0.0,0.0,4,1042
-5,268.0085584668334,10,0.96,0.1264406591653824,0.20492277731264955,0.2,0.0,0.0,0.0,4,1043
20,264.6399027085849,10,0.96,0.036320868879556656,0.17999655757157454,0.2,0.0,0.0,0.0,4,1044
-5,262.2444220411444,10,0.96,0.15963993966579434,0.2936856309985967,0.2,0.0,0.0,0.0,4,1045
-5,259.6144049492686,10,0.96,0.06585481762886047,0.26977847807933225,0.2,0.0,0.0,0.0,4,1046
-5,256.7629855289734,10,0.96,0.06817258149385452,0.24567733022238145,0.2,0.0,0.0,0.0,4,1047
-5,253.70478365879902,10,0.96,0.036030299961566925,0.2213580914163444,0.2,0.0,0.0,0.0,4,1048
-5,250.45594385887298,10,0.96,0.16138896346092224,0.19679580529491605,0.2,0.0,0.0,0.0,4,1049
20,247.03417601478716,10,0.96,0.06709859520196915,0.1719646345016038,0.2,0.0,0.0,0.0,4,1050
-5,244.5603368363635,10,0.96,0.095650814473629,0.2857267594426515,0.2,0.0,0.0,0.0,4,1051
-5,241.8584912078136,10,0.96,0.0954454466700554,0.2620196213123349,0.2,0.0,0.0,0.0,4,1052
-5,238.94183484646808,10,0.96,0.09657731652259828,0.2381023073619073,0.2,0.0,0.0,0.0,4,1053
-5,235.82502610599525,10,0.96,0.10015606880187987,0.2139491032034425,0.2,0.0,0.0,0.0,4,1054
20,232.52423338590103,10,0.96,0.10004272311925888,0.18953319709675714,0.2,0.0,0.0,0.0,4,1055
5,230.2341530152584,10,0.96,0.06627164036035538,0.30371552685219744,0.2,0.0,0.0,0.0,4,1056
-15,228.28983697688057,10,0.96,0.06534639000892639,0.3360051138231632,0.2,0.0,0.0,0.0,4,1057
-5,225.547635523808,10,0.96,0.09535426646471024,0.2575252833636496,0.2,0.0,0.0,0.0,4,1058
19,222.59540570160306,10,0.96,0.003909253515303135,0.2338325528539433,0.2,0.0,0.0,0.0,4,1059
-15,220.7321138368578,10,0.96,0.09821974486112596,0.34322227158733604,0.2,0.0,0.0,0.0,4,1060
-5,218.05986913042844,10,0.96,0.034755684435367584,0.26497178763357393,0.2,0.0,0.0,0.0,4,1061
-5,215.17463745651835,10,0.96,0.06488268822431564,0.2415124591728659,0.2,0.0,0.0,0.0,4,1062
4,212.09015402454875,10,0.96,0.06972049921751022,0.21780587038390886,0.2,0.0,0.0,0.0,4,1063
-5,209.2257512974628,10,0.96,0.1270955204963684,0.24382285077006985,0.2,0.0,0.0,0.0,4,1064
4,206.16161267686127,10,0.96,0.06807474792003633,0.2202639710588658,0.2,0.0,0.0,0.0,4,1065
-5,203.32084751366446,10,0.96,0.09661117941141127,0.2464269243740345,0.2,0.0,0.0,0.0,4,1066
-5,200.27978720888262,10,0.96,0.09874560683965684,0.22302735818879948,0.2,0.0,0.0,0.0,4,1067
4,197.05286090300518,10,0.96,0.12852856516838074,0.19934839517366248,0.2,0.0,0.0,0.0,4,1068
-5,194.03159687539062,10,0.96,0.035083673894405365,0.22535792009135205,0.2,0.0,0.0,0.0,4,1069
-17,190.82394671701974,10,0.96,0.09815061837434767,0.20184757034942893,0.2,0.0,0.0,0.0,4,1070
-3,187.071255296379,10,0.96,0.09860673546791077,0.11135638783061888,0.2,0.0,0.0,0.0,4,1071
19,183.25956531596594,10,0.96,0.003502912819385529,0.0970225182945566,0.2,0.0,0.0,0.0,4,1072
-17,180.07425834278752,10,0.96,0.09696706384420396,0.20466315643701755,0.2,0.0,0.0,0.0,4,1073
-3,176.33569864397992,10,0.96,0.033063989132642746,0.11445820435162372,0.2,0.0,0.0,0.0,4,1074
-3,172.53722141019833,10,0.96,0.06395037472248077,0.10033234468766963,0.2,0.0,0.0,0.0,4,1075
19,168.68554540050422,10,0.96,0.0636555477976799,0.0859534171641866,0.2,0.0,0.0,0.0,4,1076
-3,165.41808578097647,10,0.96,0.06550940871238707,0.1935224994635584,0.2,0.0,0.0,0.0,4,1077
-3,162.06358368590242,10,0.96,0.06611938774585724,0.1812525673662317,0.2,0.0,0.0,0.0,4,1078
-3,158.62600796919457,10,0.96,0.0966026857495308,0.16882177607167725,0.2,0.0,0.0,0.0,4,1079
-3,155.10957556582412,10,0.96,0.035955332219600684,0.15621552874001754,0.2,0.0,0.0,0.0,4,1080
-3,151.51877480262178,10,0.96,0.09717760980129242,0.1434177020987682,0.2,0.0,0.0,0.0,4,1081
-3,147.85839285744382,10,0.96,0.06449878960847855,0.1304104464645683,0.2,0.0,0.0,0.0,4,1082
-3,144.13354814638168,10,0.96,0.06631401181221007,0.1171739574265886,0.2,0.0,0.0,0.0,4,1083
-3,140.34972857065142,10,0.96,0.09658492356538773,0.1036862152635826,0.2,0.0,0.0,0.0,4,1084
19,136.51283673435506,10,0.96,0.06535851210355759,0.08992268785007615,0.2,0.0,0.0,0.0,4,1085
-3,133.28302779833643,10,0.96,0.06392315030097961,0.1980782148369304,0.2,0.0,0.0,0.0,4,1086
-3,129.97243121894704,10,0.96,0.09646205604076384,0.18698012405825745,0.2,0.0,0.0,0.0,4,1087
18,126.58414409875286,10,0.96,0.034434039145708084,0.1757429028169032,0.2,0.0,0.0,0.0,4,1088
-4,124.08281007398662,10,0.96,0.034462008625268936,0.28101866872107745,0.2,0.0,0.0,0.0,4,1089
-4,121.44322572996212,10,0.96,0.06554742157459259,0.2667245543912216,0.2,0.0,0.0,0.0,4,1090
-2,118.66946915655512,10,0.96,0.004207897000014782,0.2522956928147977,0.2,0.0,0.0,0.0,4,1091
20,115.86490813998304,10,0.96,0.0653325542807579,0.24882659078382466,0.2,0.0,0.0,0.0,4,1092
-15,114.30819292541344,10,0.96,0.0357201024889946,0.3676801648528488,0.2,0.0,0.0,0.0,4,1093
15,111.94748748032222,10,0.96,0.06470489501953125,0.294538614170277,0.2,0.0,0.0,0.0,4,1094
-6,110.62023147320292,10,0.96,0.004448176361620426,0.3869585213157058,0.2,0.0,0.0,0.0,4,1095
-15,109.02838924224123,10,0.96,0.035987865179777145,0.3644190520235479,0.2,0.0,0.0,0.0,4,1096
15,106.64113862358649,10,0.96,0.09681356698274612,0.2917223272475479,0.2,0.0,0.0,0.0,4,1097
-15,105.2881575627046,10,0.96,0.0647183284163475,0.38453055537614417,0.2,0.0,0.0,0.0,4,1098
-7,103.11958366657366,10,0.96,0.10000327974557877,0.3125055187246269,0.2,0.0,0.0,0.0,4,1099
-4,100.65583988169399,10,0.96,0.1286405473947525,0.2838848626139392,0.2,0.0,0.0,0.0,4,1100
-4,98.07113381213057,10,0.96,0.06923158466815947,0.27150844628707416,0.2,0.0,0.0,0.0,4,1101
-4,95.36875036105606,10,0.96,0.002379361307248473,0.2590668949304412,0.2,0.0,0.0,0.0,4,1102
-4,92.55214020383544,10,0.96,0.06513459235429764,0.2465515856490696,0.2,0.0,0.0,0.0,4,1103
-4,89.6249201712031,10,0.96,0.06559428572654724,0.2339525417769301,0.2,0.0,1.0,0.0,4,1104
-20,86.59087465097521,10,0.96,0.06418876349925995,0.22125813936546754,0.2,0.0,1.0,0.0,4,1105
-8,82.88275503858729,10,0.96,0.06743458658456802,0.11956584690315793,0.2,0.0,1.0,0.0,4,1106
-8,79.0171784617367,10,0.96,0.06556820869445801,0.08075731606871016,0.2,0.0,0.0,0.0,4,1107
19,75.05098932048378,10,0.96,0.0959060564637184,0.04035735409640928,0.2,0.0,1.0,0.0,4,1108
9,71.49846626406209,10,0.96,0.06474345177412033,0.1480580977908401,0.2,1.0,1.0,0.0,4,1109
-20,68.35021989382479,10,0.96,0.09510931372642516,0.20604661752845752,0.2,0.0,1.0,0.0,4,1110
-2,64.58395141780105,10,0.96,0.09761859476566316,0.10617149027672347,0.2,0.0,1.0,0.0,4,1111
-8,60.79858956339253,10,0.96,0.0665443018078804,0.101515288544624,0.2,0.0,1.0,0.0,4,1112
16,56.88380900296957,10,0.96,0.004245130345225334,0.06363746016907522,0.2,0.0,1.0,0.0,4,1113
-20,53.39399568108821,10,0.96,0.03511396050453186,0.15697165182305875,0.2,0.0,1.0,0.0,4,1114
-8,49.46345517636836,10,0.96,0.09593868255615234,0.05715154062927845,0.2,0.0,0.0,0.0,4,1115
19,45.46988377439071,10,0.96,0.09966713935136796,0.01730418263666211,0.2,0.0,1.0,0.0,4,1116
9,41.79917237246529,10,0.96,0.03456871211528778,0.12438124870779566,0.2,0.0,1.0,0.0,4,1117
-20,38.52599606583181,10,0.96,0.06475203484296799,0.18598596650805005,0.2,0.0,1.0,0.0,4,1118
-8,34.71509481468009,10,0.96,0.06693074852228165,0.09311487765969584,0.2,0.0,0.0,0.0,4,1119
-6,30.79308747194117,10,0.96,0.06720766425132751,0.05924905034839267,0.2,0.0,0.0,0.0,4,1120
19,26.818615345803323,10,0.96,0.06640073657035828,0.03356849774769624,0.2,0.0,0.0,0.0,4,1121
-6,23.28749836383664,10,0.96,0.004551841877400875,0.1441217292118617,0.2,0.0,0.0,0.0,4,1122
-6,19.70908291079895,10,0.96,0.0662187859416008,0.13472898589256008,10.0,0.0,0.0,0.0,4,1123
-15,360.041235573579,10,0.96,0.035324037075042725,0.3372423330102652,-0.3,0.0,0.0,0.0,4,1124
2,357.2873126410006,10,0.96,0.03583551570773125,0.256993118140675,0.2,0.0,0.0,0.0,4,1125
-4,354.6612102192715,10,0.96,0.09597954154014587,0.2706788715164433,0.2,0.0,0.0,0.0,4,1126
-4,351.85451262554153,10,0.96,0.034428205341100686,0.25115464985456903,0.2,0.0,0.0,0.0,4,1127
4,348.8767070128759,10,0.96,0.09845208376646042,0.2315004948264665,0.2,0.0,0.0,0.0,4,1128
2,346.1154471654155,10,0.96,0.12790389358997345,0.2561491025836255,0.2,0.0,0.0,0.0,4,1129
-4,343.4824616300516,10,0.96,0.03464868664741516,0.2699112081847133,0.2,0.0,0.0,0.0,4,1130
-6,340.6699803841379,10,0.96,0.06609288603067398,0.25046889005602496,0.2,0.0,0.0,0.0,4,1131
-6,337.5957965236696,10,0.96,0.03776736930012703,0.2197822588146824,0.2,0.0,0.0,0.0,4,1132
-6,334.28686075897497,10,0.96,0.12880770862102509,0.18885099877679687,0.2,0.0,0.0,0.0,4,1133
-6,330.7729491624952,10,0.96,0.06673134863376617,0.1576471723345915,0.2,0.0,0.0,0.0,4,1134
-6,327.0865969938947,10,0.96,0.09575768560171127,0.126143273015839,0.2,0.0,0.0,0.0,4,1135
-6,323.2630033067124,10,0.96,0.06745510548353195,0.09431251222202468,0.2,0.0,0.0,0.0,4,1136
-6,319.3398981098411,10,0.96,0.034984469413757324,0.06212918776549345,0.2,0.0,0.0,0.0,4,1137
19,315.3573626491701,10,0.96,0.03626213222742082,0.029569143458062882,0.2,0.0,0.0,0.0,4,1138
-6,311.71871192794436,10,0.96,0.005416777450591326,0.13549921561116465,0.2,0.0,0.0,0.0,4,1139
-6,307.9323933309116,10,0.96,0.005255236756056547,0.10385258922505472,0.2,0.0,0.0,0.0,4,1140
-6,304.0351658712612,10,0.96,0.0978195294737816,0.07184448438210304,0.2,0.0,0.0,0.0,4,1141
19,300.06625158829604,10,0.96,0.035147130489349365,0.039448360275215116,0.2,0.0,0.0,0.0,4,1142
-6,296.4823256063949,10,0.96,0.0040958039462566384,0.1455284330051327,0.2,0.0,0.0,0.0,4,1143
-6,292.73988933719465,10,0.96,0.09853041917085648,0.11409082376472088,0.2,0.0,0.0,0.0,4,1144
-6,288.87460152656024,10,0.96,0.06753677129745482,0.08228326847094339,0.2,0.0,0.0,0.0,4,1145
19,284.92468816521944,10,0.96,0.06553298979997635,0.05007665377704529,0.2,0.0,0.0,0.0,4,1146
16,281.40381443523614,10,0.96,0.03545026853680612,0.15633232957687745,0.2,0.0,0.0,0.0,4,1147
4,278.5661046756497,10,0.96,0.033834245055913925,0.2473551478814401,0.2,0.0,0.0,0.0,4,1148
4,275.96374849217915,10,0.96,0.06804417818784714,0.2727824249296061,0.2,0.0,0.0,0.0,4,1149
4,273.61630938761016,10,0.96,0.06533821672201158,0.2984921122885973,0.2,0.0,0.0,0.0,4,1150
-1,271.5419724143433,10,0.96,0.004372362047433853,0.32446608234523105,0.2,0.0,0.0,0.0,4,1151
-1,269.4509815837398,10,0.96,0.15860162675380707,0.3229044810601059,0.2,0.0,0.0,0.0,4,1152
-1,267.3435905761073,10,0.96,0.0953814536333084,0.3213616802222984,0.2,0.0,0.0,0.0,4,1153
-1,265.22005807477274,10,0.96,0.03405559808015824,0.3198382736455473,0.2,0.0,0.0,0.0,4,1154
-1,263.08064792693824,10,0.96,0.09828231483697893,0.31833487753397405,0.2,0.0,0.0,0.0,4,1155
-1,260.9256293145919,10,0.96,0.0345931276679039,0.31685213153762,0.2,0.0,0.0,0.0,4,1156
15,258.7552769361485,10,0.96,0.034201182425022125,0.3153906998643892,0.2,0.0,0.0,0.0,4,1157
-15,257.5814561894457,10,0.96,0.00555970286950469,0.4028401613405893,0.2,0.0,0.0,0.0,4,1158
-15,255.50582284598468,10,0.96,0.1896333247423172,0.3242215678498768,0.2,0.0,0.0,0.0,4,1159
15,252.64981070340684,10,0.96,0.003675012616440654,0.2451308662313882,0.2,0.0,0.0,0.0,4,1160
-15,250.65884267353684,10,0.96,0.03396967053413391,0.33197284055512993,0.2,0.0,0.0,0.0,4,1161
15,247.87389208454712,10,0.96,0.09723082929849623,0.2530277888111261,0.2,0.0,0.0,0.0,4,1162
-15,245.97216217603284,10,0.96,0.06615421921014786,0.3400277424105827,0.2,0.0,0.0,0.0,4,1163
